subject_record_number,subject_record_date,subject_source_county,subject_address,subject_company_name,subject_job_value,neighbor_rank,distance,neighbor_record_number,neighbor_record_date,neighbor_source_county,neighbor_company_name,neighbor_address,neighbor_prop_zip,neighbor_bldg_sf,neighbor_job_value
BLD-26-03407,2026-04-09,douglas,3119 N 169 ST,White Castle Roofing,8628.0,4,1.616917994072084,BLD-26-01931,2026-03-06,douglas,WEATHERGUARD INC,1729 N 129 ST,68154,3879.0,14236.0
BLD-26-03407,2026-04-09,douglas,3119 N 169 ST,White Castle Roofing,8628.0,5,1.6865597218289186,BLD-26-01195,2026-02-13,douglas,BULLDOG ROOFING,18240 HARNEY ST,68022,2875.0,11921.8
BLD-26-03407,2026-04-09,douglas,3119 N 169 ST,White Castle Roofing,8628.0,6,1.7591865203906312,BLD-26-02463,2026-03-19,douglas,CARP'S EXTERIOR INC,5111 N 137 AV,68164,2894.0,25536.1
BLD-26-03407,2026-04-09,douglas,3119 N 169 ST,White Castle Roofing,8628.0,7,1.7701058641731167,BLD-26-01032,2026-02-10,douglas,PACIFIC PARTNERS GROUP LLC,17863 HARNEY ST,68118,2967.0,9000.0
BLD-26-03407,2026-04-09,douglas,3119 N 169 ST,White Castle Roofing,8628.0,8,1.7863866157962978,BLD-26-00442,2026-01-14,douglas,HOMETOWN ROOFING,8025 N 172 ST,68007,2947.0,17904.51
BLD-26-03407,2026-04-09,douglas,3119 N 169 ST,White Castle Roofing,8628.0,9,1.807656562369247,BLD-25-15906,2025-11-11,douglas,PACIFIC PARTNERS GROUPS,18115 MAYBERRY ST,68022,2977.0,13000.0
BLD-26-03407,2026-04-09,douglas,3119 N 169 ST,White Castle Roofing,8628.0,10,1.8908910699313688,BLD-26-02106,2026-03-11,douglas,ROYALTY ROOFING INC,319 N 201 ST,68022,2795.0,12844.24
BLD-26-03407,2026-04-09,douglas,3119 N 169 ST,White Castle Roofing,8628.0,11,1.8951237437258635,BLD-26-03343,2026-04-08,douglas,COMBOVER LLC,4660 N 162 AV,68116,2550.0,14843.0
BLD-26-03407,2026-04-09,douglas,3119 N 169 ST,White Castle Roofing,8628.0,12,1.906782986368167,BLD-25-17024,2025-12-23,douglas,MCCOY ROOFING HOLDINGS,17175 PARKER ST,68118,2550.0,7000.0
BLD-26-03419,2026-04-09,douglas,15051 EMMET ST,HOMETOWN ROOFING,19465.65,1,0.22239252385615435,BLD-26-02368,2026-03-17,douglas,Property Flips LLC,15117 OHIO ST,68116,1604.0,14800.0
BLD-26-03419,2026-04-09,douglas,15051 EMMET ST,HOMETOWN ROOFING,19465.65,2,0.3031867877379706,BLD-26-02245,2026-03-16,douglas,RED RHINO ROOFS & SOLAR LLC,2504 N 154 AV,68116,1524.0,14353.0
BLD-26-03419,2026-04-09,douglas,15051 EMMET ST,HOMETOWN ROOFING,19465.65,3,0.31253734205097655,BLD-26-02722,2026-03-25,douglas,SUPERIOR CONTRACTORS LLC,2502 N 154 ST,68116,1682.0,16280.18
BLD-26-03419,2026-04-09,douglas,15051 EMMET ST,HOMETOWN ROOFING,19465.65,4,0.3454131540251112,BLD-26-03217,2026-04-06,douglas,BLU GENERAL CONTRACTING,15355 BINNEY ST,68116,1340.0,16600.0
BLD-26-03419,2026-04-09,douglas,15051 EMMET ST,HOMETOWN ROOFING,19465.65,5,0.3731385999783545,BLD-26-01778,2026-03-03,douglas,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,2422 N 154 AV,68116,1551.0,8299.05
BLD-26-03419,2026-04-09,douglas,15051 EMMET ST,HOMETOWN ROOFING,19465.65,6,0.3756560626215704,BLD-25-16373,2025-11-24,douglas,AMERIPRO ROOFING OF NEBRASKA,16009 TAYLOR ST,68116,1546.0,23889.57
BLD-26-03419,2026-04-09,douglas,15051 EMMET ST,HOMETOWN ROOFING,19465.65,7,0.37842702445851245,BLD-26-02919,2026-03-30,douglas,D&M ROOFING INC,3526 N 152 AV,68116,1669.0,8173.0
BLD-26-03419,2026-04-09,douglas,15051 EMMET ST,HOMETOWN ROOFING,19465.65,8,0.3816891418075475,BLD-26-03327,2026-04-08,douglas,ARTISAN ROOFING,15707 SAHLER ST,68116,1668.0,4000.0
BLD-26-03419,2026-04-09,douglas,15051 EMMET ST,HOMETOWN ROOFING,19465.65,9,0.3882132765578521,BLD-26-02337,2026-03-17,douglas,RED RHINO ROOFS & SOLAR LLC,15706 FRANKLIN ST,68118,1449.0,6240.0
BLD-26-03419,2026-04-09,douglas,15051 EMMET ST,HOMETOWN ROOFING,19465.65,10,0.3925800679303423,BLD-25-16304,2025-11-21,douglas,BULLDOG ROOFING,4243 N 163 AV,68116,1560.0,11648.82
BLD-26-03419,2026-04-09,douglas,15051 EMMET ST,HOMETOWN ROOFING,19465.65,11,0.39567859138904576,BLD-25-15448,2025-11-03,douglas,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,2705 N 153 AV,68116,1641.0,12658.3
BLD-26-03419,2026-04-09,douglas,15051 EMMET ST,HOMETOWN ROOFING,19465.65,12,0.41464752673465466,BLD-25-15791,2025-11-07,douglas,BLU GENERAL CONTRACTING,2909 N 154 CR,68116,1303.0,18945.0
BLD-26-03423,2026-04-09,douglas,3142 N 124 ST,BULLDOG ROOFING,8570.71,1,0.1424876303973977,BLD-26-00940,2026-02-05,douglas,BULLDOG ROOFING,12207 BEDFORD AV,68164,1498.0,10011.3
BLD-26-03423,2026-04-09,douglas,3142 N 124 ST,BULLDOG ROOFING,8570.71,2,0.19564421117908629,BLD-26-01166,2026-02-13,douglas,VI.A CONSTRUCTION LLC,12330 BINNEY ST,68164,1431.0,14904.01
BLD-26-03423,2026-04-09,douglas,3142 N 124 ST,BULLDOG ROOFING,8570.71,3,0.21025256429677203,BLD-26-00279,2026-01-09,douglas,BULLDOG ROOFING,12213 BEDFORD AV,68164,1514.0,8187.57
BLD-26-03423,2026-04-09,douglas,3142 N 124 ST,BULLDOG ROOFING,8570.71,4,0.44046771925077116,BLD-25-16282,2025-11-20,douglas,RESULTS CONTRACTING,12218 FRANKLIN CR,68154,1512.0,18000.0
BLD-26-03423,2026-04-09,douglas,3142 N 124 ST,BULLDOG ROOFING,8570.71,5,0.44402357768650713,BLD-26-01007,2026-02-09,douglas,"NATHAN JAMES CONSTRUCTION, INC.",2223 N 127 CR,68164,1544.0,14500.0
BLD-26-03423,2026-04-09,douglas,3142 N 124 ST,BULLDOG ROOFING,8570.71,6,0.5000137662569667,BLD-26-01544,2026-02-25,douglas,RESULTS CONTRACTING,12216 WIRT ST,68164,1233.0,11000.0
BLD-26-03423,2026-04-09,douglas,3142 N 124 ST,BULLDOG ROOFING,8570.71,7,0.5091129345748747,BLD-26-03419,2026-04-09,douglas,HOMETOWN ROOFING,15051 EMMET ST,68116,1567.0,19465.65
BLD-26-03423,2026-04-09,douglas,3142 N 124 ST,BULLDOG ROOFING,8570.71,8,0.5201433887008869,BLD-25-16189,2025-11-18,douglas,ALCOVE COMPANIES,11524 SAHLER ST,68164,1446.0,4000.0
BLD-26-03423,2026-04-09,douglas,3142 N 124 ST,BULLDOG ROOFING,8570.71,9,0.5455682505990577,BLD-26-02368,2026-03-17,douglas,Property Flips LLC,15117 OHIO ST,68116,1604.0,14800.0
BLD-26-03423,2026-04-09,douglas,3142 N 124 ST,BULLDOG ROOFING,8570.71,10,0.5933482675040752,BLD-26-01604,2026-02-26,douglas,4140 S 52ND ST.,13481 MEREDITH AV,68164,1471.0,11560.0
BLD-26-03423,2026-04-09,douglas,3142 N 124 ST,BULLDOG ROOFING,8570.71,11,0.6123207230798317,BLD-25-16155,2025-11-18,douglas,SKYLINE IMAGING LLC,5518 N 134 ST,68164,1544.0,20139.0
BLD-26-03423,2026-04-09,douglas,3142 N 124 ST,BULLDOG ROOFING,8570.71,12,0.623631725616412,BLD-26-01778,2026-03-03,douglas,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,2422 N 154 AV,68116,1551.0,8299.05
BLD-26-03426,2026-04-09,douglas,2709 S 14 ST,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,500.0,1,0.2227700950352934,BLD-26-01137,2026-02-12,douglas,Unknown,2406 S 18 ST,68108,800.0,500.0
BLD-26-03426,2026-04-09,douglas,2709 S 14 ST,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,500.0,2,0.4818044762377763,BLD-26-02664,2026-03-24,douglas,ADONAI CONTRACTORS LLC,1211 BLAINE ST,68107,880.0,7200.0
BLD-26-03426,2026-04-09,douglas,2709 S 14 ST,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,500.0,3,0.513478179199744,BLD-26-01422,2026-02-20,douglas,PEERLESS HOMES,307 WOOLWORTH AV,68108,662.0,2500.0
BLD-26-03426,2026-04-09,douglas,2709 S 14 ST,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,500.0,4,0.5176893252336291,BLD-25-16068,2025-11-14,douglas,BOSA RESTORATION,2505 S 21 ST,68108,760.0,10000.0
BLD-26-03426,2026-04-09,douglas,2709 S 14 ST,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,500.0,5,0.6961730400102999,BLD-26-00188,2026-01-08,douglas,MENDOZA COMPANY,721 1/2 PIERCE ST,68108,540.0,1500.0
BLD-26-03426,2026-04-09,douglas,2709 S 14 ST,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,500.0,6,0.8599712102808468,BLD-25-16231,2025-11-19,douglas,BULLDOG ROOFING,3035 CALIFORNIA ST,68131,916.0,8251.77
BLD-26-03426,2026-04-09,douglas,2709 S 14 ST,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,500.0,7,0.9389206235267551,BLD-25-15800,2025-11-07,douglas,BN ENTERPRISES LLC,2607 S 31 ST,68105,1404.0,10682.41
BLD-26-03426,2026-04-09,douglas,2709 S 14 ST,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,500.0,8,1.1709477583372045,BLD-25-16968,2025-12-20,douglas,BEST ROOFING,2614 S 34 ST,68105,720.0,7820.0
BLD-26-03426,2026-04-09,douglas,2709 S 14 ST,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,500.0,9,1.1861579730954002,BLD-26-02912,2026-03-30,douglas,FIRST-RATE CONSTRUCTION LLC,1401 CADY AV,68110,972.0,6000.0
BLD-26-03426,2026-04-09,douglas,2709 S 14 ST,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,500.0,10,1.20506768263359,BLD-26-00291,2026-01-11,douglas,LORSAL CONSTRUCTION LLC,2507 BANCROFT ST,68105,540.0,4500.0
BLD-26-03426,2026-04-09,douglas,2709 S 14 ST,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,500.0,11,1.3600053881833445,BLD-25-17067,2025-12-29,douglas,HOMETOWN ROOFING,6512 S 28 ST,68107,1386.0,12754.5
BLD-26-03426,2026-04-09,douglas,2709 S 14 ST,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,500.0,12,1.3623491728464745,BLD-25-16630,2025-12-04,douglas,SUPERLATIVE RESTORATION,4532 S 15 ST,68107,988.0,12000.0
BLD-26-03445,2026-04-10,douglas,11581 RAMBLERIDGE RD,CHAMP ROOFING AND EXTERIORS INC,15000.0,1,0.15136735683763086,BLD-26-02503,2026-03-22,douglas,LIBERTY CONTRACTORS,6024 N 110 CR,68164,1410.0,5000.0
BLD-26-03445,2026-04-10,douglas,11581 RAMBLERIDGE RD,CHAMP ROOFING AND EXTERIORS INC,15000.0,2,0.16397200114480234,BLD-25-16456,2025-11-26,douglas,MCCOY ROOFING HOLDINGS,5931 N 108 AVENUE CR,68164,1515.0,17500.0
BLD-26-03445,2026-04-10,douglas,11581 RAMBLERIDGE RD,CHAMP ROOFING AND EXTERIORS INC,15000.0,3,0.3811192528480412,BLD-25-15923,2025-11-11,douglas,MCCOY ROOFING HOLDINGS,5925 N 108 AVENUE CR,68164,1227.0,9100.0
BLD-26-03445,2026-04-10,douglas,11581 RAMBLERIDGE RD,CHAMP ROOFING AND EXTERIORS INC,15000.0,4,0.430082736418177,BLD-25-15601,2025-11-05,douglas,SHAMROCK HILLS LLC,5606 N 116 CR,68164,1144.0,5000.0
BLD-26-03445,2026-04-10,douglas,11581 RAMBLERIDGE RD,CHAMP ROOFING AND EXTERIORS INC,15000.0,5,0.48769978377725043,BLD-25-16213,2025-11-19,douglas,TCI GENERAL CONTRACTING SERVICES,11456 NEBRASKA CR,68164,1221.0,8500.0
BLD-26-03445,2026-04-10,douglas,11581 RAMBLERIDGE RD,CHAMP ROOFING AND EXTERIORS INC,15000.0,6,0.502493767934907,BLD-26-00897,2026-02-04,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,11738 HIMEBAUGH CR,68164,1118.0,500.0
BLD-26-03445,2026-04-10,douglas,11581 RAMBLERIDGE RD,CHAMP ROOFING AND EXTERIORS INC,15000.0,7,0.5488798146199505,BLD-25-16189,2025-11-18,douglas,ALCOVE COMPANIES,11524 SAHLER ST,68164,1446.0,4000.0
BLD-26-03445,2026-04-10,douglas,11581 RAMBLERIDGE RD,CHAMP ROOFING AND EXTERIORS INC,15000.0,8,0.5632861117764872,BLD-26-02171,2026-03-12,douglas,GOODLIFE EXTERIORS & CONTRACTING,13035 CROWN POINT AV,68164,1198.0,8000.0
BLD-26-03445,2026-04-10,douglas,11581 RAMBLERIDGE RD,CHAMP ROOFING AND EXTERIORS INC,15000.0,9,0.5789400498894858,BLD-25-15538,2025-11-04,douglas,LEGACY RESTORATION,12706 LAUREL AV,68164,1112.0,13425.0
BLD-26-03445,2026-04-10,douglas,11581 RAMBLERIDGE RD,CHAMP ROOFING AND EXTERIORS INC,15000.0,10,0.5833239803195523,BLD-25-15486,2025-11-03,douglas,AVID RESTORATION LLC,12952 JESSIE AV,68164,1198.0,15907.0
BLD-26-03445,2026-04-10,douglas,11581 RAMBLERIDGE RD,CHAMP ROOFING AND EXTERIORS INC,15000.0,11,0.5852798305275351,BLD-25-16193,2025-11-19,douglas,RESULTS CONTRACTING,10635 SPAULDING CR,68134,1207.0,12000.0
BLD-26-03445,2026-04-10,douglas,11581 RAMBLERIDGE RD,CHAMP ROOFING AND EXTERIORS INC,15000.0,12,0.5961888352078354,BLD-26-02411,2026-03-18,douglas,N H EXTERIORS LLC,5416 N 97 ST,68134,1344.0,10000.0
BLD-26-03446,2026-04-10,douglas,8836 N 81 AV,3601 S 121st St,8000.0,1,0.15636360461871,BLD-25-16668,2025-12-08,douglas,TURTLE ROOFING OMAHA,8844 N 82 AV,68122,1152.0,9882.0
BLD-26-03446,2026-04-10,douglas,8836 N 81 AV,3601 S 121st St,8000.0,2,0.1593110583507211,BLD-25-16160,2025-11-18,douglas,"LIGHTNING EXTERIORS, LLC",8827 N 82 ST,68122,1106.0,9381.0
BLD-26-03446,2026-04-10,douglas,8836 N 81 AV,3601 S 121st St,8000.0,3,0.22026176561919034,BLD-25-16572,2025-12-03,douglas,TURTLE ROOFING OMAHA,8191 TUCKER ST,68122,1084.0,9788.0
BLD-26-03446,2026-04-10,douglas,8836 N 81 AV,3601 S 121st St,8000.0,4,0.2814581130771578,BLD-26-00965,2026-02-06,douglas,SOUTH O ROOFING,8928 N 78 AVENUE CR,68122,1080.0,10000.0
BLD-26-03446,2026-04-10,douglas,8836 N 81 AV,3601 S 121st St,8000.0,5,0.3015990568726094,BLD-25-16130,2025-11-17,douglas,SHAMROCK HILLS LLC,8198 TUCKER ST,68122,1239.0,10000.0
BLD-26-03446,2026-04-10,douglas,8836 N 81 AV,3601 S 121st St,8000.0,6,0.3189693905891879,BLD-26-02693,2026-03-25,douglas,HI-GRADE EXTERIORS INC,7613 HOWELL ST,68122,1080.0,7150.0
BLD-26-03446,2026-04-10,douglas,8836 N 81 AV,3601 S 121st St,8000.0,7,0.3440201731827019,BLD-26-02416,2026-03-18,douglas,White Castle Roofing,7841 BONDESSON ST,68122,1085.0,39612.0
BLD-26-03446,2026-04-10,douglas,8836 N 81 AV,3601 S 121st St,8000.0,8,0.3552502924491814,BLD-25-15775,2025-11-06,douglas,TIMBER RIDGE ROOFING & EXTERIORS,8507 POTTER ST,68122,1113.0,8000.0
BLD-26-03446,2026-04-10,douglas,8836 N 81 AV,3601 S 121st St,8000.0,9,0.3703644658620274,BLD-25-17060,2025-12-29,douglas,MOOSE ROOFING,7510 HOWELL ST,68122,1085.0,10082.0
BLD-26-03446,2026-04-10,douglas,8836 N 81 AV,3601 S 121st St,8000.0,10,0.3922401751680581,BLD-26-02799,2026-03-26,douglas,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,7603 FILLMORE ST,68122,1080.0,5422.93
BLD-26-03446,2026-04-10,douglas,8836 N 81 AV,3601 S 121st St,8000.0,11,0.45056142913172115,BLD-25-16297,2025-11-21,douglas,RESULTS CONTRACTING,8415 IOWA ST,68122,1223.0,11000.0
BLD-26-03446,2026-04-10,douglas,8836 N 81 AV,3601 S 121st St,8000.0,12,0.4597558970175367,BLD-25-15760,2025-11-06,douglas,MOOSE ROOFING,7809 N 86 AV,68122,1168.0,13913.0
BLD-26-03449,2026-04-10,douglas,1450 N 133 ST,ROYALTY ROOFING INC,52545.98,1,0.8327409956233135,BLD-26-02758,2026-03-26,douglas,"ANDERSON ENTERPRISES, INC",3332 N 140 ST,68164,3798.0,55000.0
BLD-26-03449,2026-04-10,douglas,1450 N 133 ST,ROYALTY ROOFING INC,52545.98,2,1.164207704373653,BLD-26-00065,2026-01-05,douglas,WEATHERGUARD INC,13808 CHARLES ST,68154,3050.0,11255.0
BLD-26-03449,2026-04-10,douglas,1450 N 133 ST,ROYALTY ROOFING INC,52545.98,3,1.1908387269783414,BLD-26-02295,2026-03-17,douglas,SQUAREUP EXTERIORS,18703 N HWS CLEVELAND BD,68022,3196.0,46901.64
BLD-26-03449,2026-04-10,douglas,1450 N 133 ST,ROYALTY ROOFING INC,52545.98,4,1.3013826052881703,BLD-26-03564,2026-04-14,douglas,RED RHINO ROOFS & SOLAR LLC,13330 BINNEY ST,68164,3383.0,42980.0
BLD-26-03449,2026-04-10,douglas,1450 N 133 ST,ROYALTY ROOFING INC,52545.98,5,1.3441023045838039,BLD-26-01217,2026-02-16,douglas,WEATHERGUARD INC,13417 BINNEY ST,68164,3664.0,14577.0
BLD-26-03449,2026-04-10,douglas,1450 N 133 ST,ROYALTY ROOFING INC,52545.98,6,1.344741880658482,BLD-26-00199,2026-01-08,douglas,H&H EXTERIORS LLC,9949 ESSEX DR,68114,3718.0,20000.0
BLD-26-03449,2026-04-10,douglas,1450 N 133 ST,ROYALTY ROOFING INC,52545.98,7,1.4069135996340072,BLD-25-15912,2025-11-11,douglas,SHAMROCK HILLS LLC,2508 N 161 ST,68116,3181.0,27000.0
BLD-26-03449,2026-04-10,douglas,1450 N 133 ST,ROYALTY ROOFING INC,52545.98,8,1.4283729583940274,BLD-25-16816,2025-12-15,douglas,WEATHERGUARD INC,9814 HARNEY PW N,68114,4219.0,14523.0
BLD-26-03449,2026-04-10,douglas,1450 N 133 ST,ROYALTY ROOFING INC,52545.98,9,1.4600135338369606,BLD-25-16512,2025-12-02,douglas,EMERALD ROOFING DBA RONNOCO CONSTRUCTION INC,1315 N 129 CR,68154,3777.0,2342.73
BLD-26-03449,2026-04-10,douglas,1450 N 133 ST,ROYALTY ROOFING INC,52545.98,10,1.4628263664775252,BLD-26-00170,2026-01-07,douglas,WHITE CASTLE ROOFING & CONTRACTING INC,17102 HARNEY ST,68118,3280.0,15577.0
BLD-26-03449,2026-04-10,douglas,1450 N 133 ST,ROYALTY ROOFING INC,52545.98,11,1.6782938929004425,BLD-26-01728,2026-03-02,douglas,MCCOY ROOFING HOLDINGS,13940 EAGLE RUN DR,68164,4085.0,35000.0
BLD-26-03449,2026-04-10,douglas,1450 N 133 ST,ROYALTY ROOFING INC,52545.98,12,1.7128693207993921,BLD-26-03489,2026-04-13,douglas,"MCKINNIS ROOFING AND SHEET METAL, LLC",1002 N 190 ST,68022,3249.0,10640.0
BLD-26-03453,2026-04-10,douglas,9144 BOYD ST,ROYALTY ROOFING INC,6277.57,1,0.17758654057163012,BLD-26-03585,2026-04-14,douglas,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,9235 RUGGLES ST,68134,1020.0,5029.26
BLD-26-03453,2026-04-10,douglas,9144 BOYD ST,ROYALTY ROOFING INC,6277.57,2,0.204329364342274,BLD-25-16328,2025-11-21,douglas,RESULTS CONTRACTING,9329 CAMDEN AV,68134,932.0,14000.0
BLD-26-03453,2026-04-10,douglas,9144 BOYD ST,ROYALTY ROOFING INC,6277.57,3,0.22221718952665095,BLD-25-16508,2025-12-02,douglas,4140 S 52ND ST.,4605 N 95 ST,68134,1064.0,14782.0
BLD-26-03453,2026-04-10,douglas,9144 BOYD ST,ROYALTY ROOFING INC,6277.57,4,0.2658273860077322,BLD-26-01177,2026-02-13,douglas,JOHNSON WINDOW INSTALLATIONS,9217 GRAND AV,68134,905.0,4900.0
BLD-26-03453,2026-04-10,douglas,9144 BOYD ST,ROYALTY ROOFING INC,6277.57,5,0.2803971767835603,BLD-26-02553,2026-03-23,douglas,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",8576 LARIMORE AV,68134,955.0,5198.01
BLD-26-03453,2026-04-10,douglas,9144 BOYD ST,ROYALTY ROOFING INC,6277.57,6,0.28706333353357555,BLD-26-02152,2026-03-12,douglas,"MCKINNIS ROOFING AND SHEET METAL, LLC",9205 GRAND AV,68134,934.0,8570.0
BLD-26-03453,2026-04-10,douglas,9144 BOYD ST,ROYALTY ROOFING INC,6277.57,7,0.30190402195265276,BLD-25-15604,2025-11-05,douglas,BN ENTERPRISES LLC,4521 TERRACE DR,68134,900.0,7557.0
BLD-26-03453,2026-04-10,douglas,9144 BOYD ST,ROYALTY ROOFING INC,6277.57,8,0.3250033287588833,BLD-26-01214,2026-02-16,douglas,PEREZ CONSTRUCTION,9212 MANDERSON ST,68134,1100.0,1500.0
BLD-26-03453,2026-04-10,douglas,9144 BOYD ST,ROYALTY ROOFING INC,6277.57,9,0.34479070835877557,BLD-26-02966,2026-03-31,douglas,ROYALTY ROOFING INC,4905 N 93 ST,68134,964.0,4716.87
BLD-26-03453,2026-04-10,douglas,9144 BOYD ST,ROYALTY ROOFING INC,6277.57,10,0.35121971680224584,BLD-26-01563,2026-02-25,douglas,RESULTS CONTRACTING,9366 CAMDEN AV,68134,1096.0,10000.0
BLD-26-03453,2026-04-10,douglas,9144 BOYD ST,ROYALTY ROOFING INC,6277.57,11,0.3831244666035428,BLD-25-16182,2025-11-18,douglas,RESULTS CONTRACTING,4902 N 93 AV,68134,1064.0,17000.0
BLD-26-03453,2026-04-10,douglas,9144 BOYD ST,ROYALTY ROOFING INC,6277.57,12,0.38575811016932765,BLD-25-15434,2025-11-02,douglas,WARREN ROOFING,9606 AMES AV,68134,1100.0,4500.0
BLD-26-03455,2026-04-10,douglas,2201 LOTHROP ST,VELAS CONSTRUCTION,6000.0,1,0.450629906103247,BLD-25-16995,2025-12-22,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,3924 N 18 ST,68110,1460.0,500.0
BLD-26-03455,2026-04-10,douglas,2201 LOTHROP ST,VELAS CONSTRUCTION,6000.0,2,0.6347212854513034,BLD-26-00895,2026-02-04,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,2423 SPENCER ST,68111,1012.0,500.0
BLD-26-03455,2026-04-10,douglas,2201 LOTHROP ST,VELAS CONSTRUCTION,6000.0,3,0.9114368846490848,BLD-25-15762,2025-11-06,douglas,BN ENTERPRISES LLC,2418 REDICK AV,68112,1508.0,11892.93
BLD-26-03455,2026-04-10,douglas,2201 LOTHROP ST,VELAS CONSTRUCTION,6000.0,4,1.0967839020452566,BLD-25-16656,2025-12-05,douglas,SOUTH O ROOFING,2505 N 48 AV,68104,1568.0,15000.0
BLD-26-03455,2026-04-10,douglas,2201 LOTHROP ST,VELAS CONSTRUCTION,6000.0,5,1.122811173237482,BLD-26-02436,2026-03-19,douglas,GIANT ROCKS CONSTRUCTION,2911 MASON ST,68105,1274.0,25000.0
BLD-26-03455,2026-04-10,douglas,2201 LOTHROP ST,VELAS CONSTRUCTION,6000.0,6,1.1521622165419219,BLD-25-15990,2025-11-13,douglas,ORLANDO'S LANDSCAPING & CONCRETE LLC,2011 SPENCER ST,68110,1989.0,9700.0
BLD-26-03455,2026-04-10,douglas,2201 LOTHROP ST,VELAS CONSTRUCTION,6000.0,7,1.1579087861341275,BLD-25-15856,2025-11-10,douglas,LEGACY RESTORATION,415 N 47 ST,68132,1203.0,11789.0
BLD-26-03455,2026-04-10,douglas,2201 LOTHROP ST,VELAS CONSTRUCTION,6000.0,8,1.2730053361432845,BLD-26-00296,2026-01-12,douglas,BEST ROOFING,2855 BROWNE ST,68111,1281.0,10200.0
BLD-26-03455,2026-04-10,douglas,2201 LOTHROP ST,VELAS CONSTRUCTION,6000.0,9,1.273338941995758,BLD-25-16996,2025-12-22,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,1721 SPRAGUE ST,68110,1168.0,500.0
BLD-26-03455,2026-04-10,douglas,2201 LOTHROP ST,VELAS CONSTRUCTION,6000.0,10,1.2777216786824654,BLD-26-03521,2026-04-13,douglas,HORN INDUSTRIES CORPORATION,1121 S 30 AV,68105,1552.0,7550.0
BLD-26-03455,2026-04-10,douglas,2201 LOTHROP ST,VELAS CONSTRUCTION,6000.0,11,1.3185980004562468,BLD-26-02700,2026-03-25,douglas,EMERALD ROOFING DBA RONNOCO CONSTRUCTION INC,1464 EMMET ST,68110,1014.0,5471.0
BLD-26-03455,2026-04-10,douglas,2201 LOTHROP ST,VELAS CONSTRUCTION,6000.0,12,1.3204756075932726,BLD-25-16365,2025-11-24,douglas,HORN INDUSTRIES CORPORATION,2508 EMMET ST,68111,1282.0,5950.0
BLD-26-03462,2026-04-10,douglas,302 S 160 ST,WILHELM CONSTRUCTION,18000.0,1,0.7945621569117994,BLD-25-15935,2025-11-11,douglas,ANCHOR ROOFING & LANDSCAPING LLC,16066 CHARLES ST,68118,2500.0,16000.0
BLD-26-03462,2026-04-10,douglas,302 S 160 ST,WILHELM CONSTRUCTION,18000.0,2,0.7976512688944054,BLD-25-16774,2025-12-11,douglas,EVEN-EZER CONSTRUCTION INC,16611 JONES ST,68118,2675.0,27000.0
BLD-26-03462,2026-04-10,douglas,302 S 160 ST,WILHELM CONSTRUCTION,18000.0,3,0.9399574274587883,BLD-26-02845,2026-03-27,douglas,EMERALD ROOFING DBA RONNOCO CONSTRUCTION INC,2531 N 159 ST,68116,3060.0,13674.0
BLD-26-03462,2026-04-10,douglas,302 S 160 ST,WILHELM CONSTRUCTION,18000.0,4,1.0312375306621686,BLD-26-01032,2026-02-10,douglas,PACIFIC PARTNERS GROUP LLC,17863 HARNEY ST,68118,2967.0,9000.0
BLD-26-03462,2026-04-10,douglas,302 S 160 ST,WILHELM CONSTRUCTION,18000.0,5,1.0498120676733618,BLD-26-01236,2026-02-16,douglas,PAPIO ROOFING,1623 S 152 ST,68144,2541.0,20000.0
